Region,Region Code,Province,Province Code,City,City Code,Barangay,Barangay Code
Region I,010000000,Ilocos Norte,012800000,Marcos,012813000,Imelda,012813003
Region I,010000000,Ilocos Norte,012800000,Marcos,012813000,Elizabeth,012813004
Region I,010000000,Ilocos Norte,012800000,Marcos,012813000,Daquioag,012813005
Region I,010000000,Ilocos Norte,012800000,Marcos,012813000,Escoda,012813006
Region I,010000000,Ilocos Norte,012800000,Marcos,012813000,Ferdinand,012813007
Region I,010000000,Ilocos Norte,012800000,Marcos,012813000,Fortuna,012813008
Region I,010000000,Ilocos Norte,012800000,Marcos,012813000,Lydia (Pob.),012813009
Region I,010000000,Ilocos Norte,012800000,Marcos,012813000,Mabuti,012813010
Region I,010000000,Ilocos Norte,012800000,Marcos,012813000,Valdez,012813011
Region I,010000000,Ilocos Norte,012800000,Marcos,012813000,Tabucbuc,012813012
Region I,010000000,Ilocos Norte,012800000,Marcos,012813000,Santiago,012813013
Region I,010000000,Ilocos Norte,012800000,Marcos,012813000,Cacafean,012813014
Region I,010000000,Ilocos Norte,012800000,Nueva Era,012814000,Acnam,012814001
Region I,010000000,Ilocos Norte,012800000,Nueva Era,012814000,Barangobong,012814002
Region I,010000000,Ilocos Norte,012800000,Nueva Era,012814000,Barikir,012814003
Region I,010000000,Ilocos Norte,012800000,Nueva Era,012814000,Bugayong,012814004
Region I,010000000,Ilocos Norte,012800000,Nueva Era,012814000,Cabittauran,012814005
Region I,010000000,Ilocos Norte,012800000,Nueva Era,012814000,Caray,012814006
Region I,010000000,Ilocos Norte,012800000,Nueva Era,012814000,Garnaden,012814007
Region I,010000000,Ilocos Norte,012800000,Nueva Era,012814000,Naguillan,012814008
Region I,010000000,Ilocos Norte,012800000,Nueva Era,012814000,Poblacion,012814009
Region I,010000000,Ilocos Norte,012800000,Nueva Era,012814000,Santo Niño,012814010
Region I,010000000,Ilocos Norte,012800000,Nueva Era,012814000,Uguis,012814011
Region I,010000000,Ilocos Norte,012800000,Pagudpud,012815000,Aggasi,012815001
Region I,010000000,Ilocos Norte,012800000,Pagudpud,012815000,Baduang,012815003
Region I,010000000,Ilocos Norte,012800000,Pagudpud,012815000,Balaoi,012815004
Region I,010000000,Ilocos Norte,012800000,Pagudpud,012815000,Burayoc,012815005
Region I,010000000,Ilocos Norte,012800000,Pagudpud,012815000,Caunayan,012815006
Region I,010000000,Ilocos Norte,012800000,Pagudpud,012815000,Dampig,012815007
Region I,010000000,Ilocos Norte,012800000,Pagudpud,012815000,Ligaya,012815008
Region I,010000000,Ilocos Norte,012800000,Pagudpud,012815000,Pancian,012815010
Region I,010000000,Ilocos Norte,012800000,Pagudpud,012815000,Pasaleng,012815011
Region I,010000000,Ilocos Norte,012800000,Pagudpud,012815000,Poblacion 1,012815012
Region I,010000000,Ilocos Norte,012800000,Pagudpud,012815000,Poblacion 2,012815013
Region I,010000000,Ilocos Norte,012800000,Pagudpud,012815000,Saguigui,012815014
Region I,010000000,Ilocos Norte,012800000,Pagudpud,012815000,Saud,012815015
Region I,010000000,Ilocos Norte,012800000,Pagudpud,012815000,Subec,012815016
Region I,010000000,Ilocos Norte,012800000,Pagudpud,012815000,Tarrag,012815017
Region I,010000000,Ilocos Norte,012800000,Pagudpud,012815000,Caparispisan,012815018
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Bacsil,012816001
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Cabagoan,012816002
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Cabangaran,012816003
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Callaguip,012816004
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Cayubog,012816005
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Dolores,012816006
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Laoa,012816007
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Masintoc,012816008
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Monte,012816009
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Mumulaan,012816010
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Nagbacalan,012816011
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Nalasin,012816012
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Nanguyudan,012816013
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Oaig-Upay-Abulao,012816014
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Pambaran,012816015
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Pannaratan (Pob.),012816016
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Paratong,012816017
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Pasil,012816018
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Salbang (Pob.),012816019
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,San Agustin,012816020
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,San Blas (Pob.),012816021
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,San Juan,012816022
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,San Pedro,012816025
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,San Roque (Pob.),012816028
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Sangladan Pob.,012816029
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Santa Rita (Pob.),012816030
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Sideg,012816031
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Suba,012816032
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Sungadan,012816033
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Surgui,012816034
Region I,010000000,Ilocos Norte,012800000,Paoay,012816000,Veronica,012816035
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Batuli,012817001
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Binsang,012817002
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Nalvo,012817003
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Caruan,012817004
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Carusikis,012817005
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Carusipan,012817006
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Dadaeman,012817007
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Darupidip,012817008
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Davila,012817009
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Dilanis,012817010
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Dilavo,012817011
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Estancia,012817012
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Naglicuan,012817014
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Nagsanga,012817015
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Ngabangab,012817016
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Pangil,012817017
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Poblacion 1,012817018
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Poblacion 2,012817019
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Poblacion 3,012817020
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Poblacion 4,012817021
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Pragata,012817022
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Puyupuyan,012817023
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Sulongan,012817024
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Salpad,012817025
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,San Juan,012817026
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Santa Catalina,012817027
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Santa Matilde,012817028
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Sapat,012817029
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Sulbec,012817030
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Surong,012817031
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Susugaen,012817032
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Tabungao,012817033
Region I,010000000,Ilocos Norte,012800000,Pasuquin,012817000,Tadao,012817034
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Ab-abut,012818001
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Abucay,012818002
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Anao (Pob.),012818003
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Arua-ay,012818004
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Bimmanga,012818005
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Boyboy,012818006
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Cabaroan (Pob.),012818007
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Calambeg,012818008
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Callusa,012818009
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Dupitac,012818010
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Estancia,012818011
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Gayamat,012818012
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Lagandit,012818013
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Libnaoan,012818014
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Loing (Pob.),012818015
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Maab-abaca,012818016
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Mangitayag,012818017
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Maruaya,012818018
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,San Antonio,012818019
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Santa Maria,012818020
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Sucsuquen,012818021
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Tangaoan,012818022
Region I,010000000,Ilocos Norte,012800000,Piddig,012818000,Tonoton,012818023
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Aglipay,012819001
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Apatut-Lubong,012819002
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Badio,012819003
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Barbar,012819004
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Buanga,012819005
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Bulbulala,012819006
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Bungro,012819007
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Cabaroan,012819008
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Capangdanan,012819009
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Dalayap,012819010
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Darat,012819011
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Gulpeng,012819012
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Liliputen,012819013
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Lumbaan-Bicbica,012819014
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Nagtrigoan,012819015
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Pagdilao (Pob.),012819016
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Pugaoan,012819017
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Puritac,012819018
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Sacritan,012819019
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Salanap,012819020
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Santo Tomas,012819021
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Tartarabang,012819022
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Puzol,012819023
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Upon,012819024
Region I,010000000,Ilocos Norte,012800000,Pinili,012819000,Valbuena (Pob.),012819025
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Francisco (Pob.),012820001
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Ildefonso (Pob.),012820002
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Agustin,012820003
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Baltazar (Pob.),012820004
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Bartolome (Pob.),012820005
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Cayetano (Pob.),012820006
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Eugenio (Pob.),012820007
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Fernando (Pob.),012820008
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Gregorio (Pob.),012820009
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Guillermo,012820010
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Jose (Pob.),012820011
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Juan Bautista (Pob.),012820012
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Lorenzo,012820013
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Lucas (Pob.),012820014
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Marcos,012820015
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Miguel (Pob.),012820016
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Pablo,012820017
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Paulo (Pob.),012820018
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Pedro,012820019
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Rufino (Pob.),012820020
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,San Silvestre (Pob.),012820021
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,Santa Asuncion,012820022
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,Santa Cecilia,012820023
Region I,010000000,Ilocos Norte,012800000,San Nicolas,012820000,Santa Monica,012820024
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,San Agustin (Pob.),012821001
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,San Andres,012821002
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,San Antonio,012821003
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,San Bernabe,012821004
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,San Cristobal,012821005
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,San Felipe,012821006
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,San Francisco (Pob.),012821007
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,San Isidro,012821008
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,San Joaquin (Pob.),012821009
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,San Jose,012821010
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,San Juan,012821011
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,San Leandro (Pob.),012821012
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,San Lorenzo,012821014
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,San Manuel,012821015
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,San Marcos,012821016
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,San Nicolas,012821017
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,San Pedro,012821018
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,San Roque,012821019
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,San Vicente (Pob.),012821020
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,Santa Barbara (Pob.),012821021
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,Santa Magdalena,012821022
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,Santa Rosa,012821023
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,Santo Santiago,012821024
Region I,010000000,Ilocos Norte,012800000,Sarrat,012821000,Santo Tomas,012821025
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Aguitap,012822001
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Bagbag,012822002
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Bagbago,012822003
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Barcelona,012822004
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Bubuos,012822005
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Capurictan,012822006
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Catangraran,012822007
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Darasdas,012822008
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Juan (Pob.),012822009
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Laureta (Pob.),012822010
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Lipay,012822011
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Maananteng,012822012
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Manalpac,012822013
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Mariquet,012822014
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Nagpatpatan,012822015
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Nalasin,012822016
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Puttao,012822017
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,San Juan,012822018
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,San Julian,012822019
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Santa Ana,012822020
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Santiago,012822021
Region I,010000000,Ilocos Norte,012800000,Solsona,012822000,Talugtog,012822022
Region I,010000000,Ilocos Norte,012800000,Vintar,012823000,Abkir,012823001
Region I,010000000,Ilocos Norte,012800000,Vintar,012823000,Alsem,012823003
Region I,010000000,Ilocos Norte,012800000,Vintar,012823000,Bago,012823005
